,Class,training,cidi_prob,cido_prob,codi_prob,codo_prob,wcd_prob,dfg_conf,dfg_prob,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
2180,codi,,0.0,0.0,0.971,0.005,0.024,di,0.985,0.881378978,0.8379688829999999,0.912015677,-0.062483748,0.49800756176582917,0.5044107425884311,0.5539646373331881,0.529238302636611
2181,codi,,0.0,0.0,0.972,0.004,0.024,di,0.981,0.907926553,0.841528079,0.917122155,-0.029734561,0.4877470561862287,0.48484099896374927,0.548518280327717,0.5324017468690433
2182,codi,,0.0,0.0,0.979,0.005,0.016,di,0.98,0.924763594,0.852932593,0.926224714,-0.063348865,0.4999474345209468,0.4917190749572153,0.5237184446697638,0.5364654468904224
2183,codi,,0.0,0.0,0.978,0.008,0.014,di,0.978,0.931909126,0.8731358929999999,0.932971823,-0.061731836,0.5077618954599851,0.5081820553228639,0.5281418903180674,0.5694563254695731
2184,cidi,,0.968,0.032,0.0,0.0,0.0,di,0.999,0.866257375,0.998447681,0.960556298,0.975753919,-0.08390265373177659,-0.06194128886854013,-0.1663962295132389,-0.008230595883380166
2185,cidi,,0.998,0.001,0.0,0.0,0.001,di,1.0,0.953458678,0.998847294,0.999172243,0.990724072,-0.11074343836608509,-0.10093665980184251,-0.133449680170452,-0.1352729784533913
2186,cidi,,0.999,0.001,0.0,0.0,0.0,di,0.999,0.957006797,0.990072891,0.984392506,0.988598204,-0.1120893533994916,-0.07851530067217734,-0.14120127000355043,-0.10614038507576244
2187,cidi,,0.996,0.003,0.0,0.0,0.001,di,0.998,0.92764665,0.989387658,0.976020421,0.990552104,-0.12457273527388696,-0.06195406152107775,-0.1326435920888359,-0.11809183436282672
2188,cidi,,0.997,0.001,0.0,0.0,0.002,di,1.0,0.995315846,0.997440474,0.995906843,0.984464565,-0.12071349334003971,-0.10563582141896122,-0.15196111830533446,-0.15826742028423293
2189,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.994944965,0.997431494,0.996343443,0.986922488,-0.1362584056558565,-0.11518225006386063,-0.15128542991365795,-0.0984678469421351
2190,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.998151758,0.995106141,0.994460445,0.98989716,-0.13144659106636752,-0.10946463178159455,-0.15424867027343994,-0.07810839770079554
2191,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.999338868,0.997751676,0.995374366,0.988855344,-0.13282268353864557,-0.11191801243640986,-0.16140078294172944,-0.06903483813328257
2192,wcd,,0.014,0.176,0.0,0.003,0.807,other,0.544,-0.114252372,-0.433250703,-0.849100456,0.983055946,-0.16842552655917342,0.0967675185147792,-0.11294202249795146,0.12126266590621461
2193,wcd,,0.017,0.176,0.0,0.006,0.801,other,0.568,-0.045606243,-0.453461016,-0.8528677709999999,0.977150628,-0.17122570625410788,0.11415550807425247,-0.0857594928025253,0.11413250477380937
2194,wcd,,0.027,0.036,0.0,0.001,0.936,other,0.863,0.057334957,0.917441366,-0.762048797,0.989154779,-0.17031627592282786,0.03290491507264246,-0.11138045698649808,-0.11850354334818779
2195,cidi,,0.522,0.011,0.436,0.016,0.015,di,0.998,0.990111856,0.977364711,0.963118912,0.8844430529999999,0.1519562757509562,0.04987792282055347,0.09703044660034131,-0.11251482896412955
2196,cidi,,0.988,0.007,0.002,0.0,0.003,di,1.0,0.998673804,0.98713484,0.98206156,0.978557188,-0.11775769949461588,-0.08335763223514144,-0.051635108590173416,-0.1845215734566992
2197,wcd,,0.007,0.009,0.017,0.028,0.939,other,0.785,-0.509503159,0.70031659,0.28066804,0.7384270359999999,0.15723316302827187,0.16981524508835594,0.1593532210696433,-0.03302329228956529
2198,wcd,,0.01,0.025,0.017,0.033,0.915,other,0.765,-0.596258277,0.755588757,0.24832271600000005,0.8479786579999999,0.07841003803204563,0.11960175418083044,0.08949137303227006,-0.0031249641918416806
2199,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.89539993,0.996500972,0.997251625,0.966577327,-0.14842709486634514,-0.11295901174417976,-0.1066203480663063,-0.16872433299455694
2200,cidi,,0.997,0.002,0.0,0.0,0.001,di,1.0,0.997057294,0.998878545,0.994878098,0.989210549,-0.10261518975877439,-0.09388020446303445,-0.12275475376561915,-0.046160881661932586
2201,codi,,0.0,0.0,0.973,0.018,0.009,di,0.967,0.999429987,0.956876918,0.996486125,0.261721104,0.45939460114281766,0.4433944978649861,0.4273614966018173,0.427407150602462
2202,cidi,,0.97,0.027,0.001,0.0,0.002,di,0.99,0.7647156999999999,0.831159017,0.8651260000000001,0.997308318,-0.13459854993802636,-0.0339423071758104,-0.06782300808284117,-0.07482243157759778
2203,codi,,0.0,0.0,0.977,0.014,0.009,di,0.967,0.990612824,0.964635991,0.996717304,0.265839059,0.455046160106813,0.43815722958138026,0.4130858940469709,0.43605667280020227
2204,cido,,0.03,0.852,0.014,0.068,0.036,do,0.824,-0.532729369,-0.600756607,-0.400874699,0.896562427,-0.08602486295140442,0.06291837549635783,-0.12520080698456795,0.28211549312740763
2205,cidi,,0.994,0.003,0.0,0.0,0.003,di,1.0,0.993474699,0.989173512,0.998529293,0.959284251,-0.17697714616609508,-0.04905387467275858,-0.15664268868027292,-0.19856635376710716
2206,cidi,,0.995,0.003,0.0,0.0,0.002,di,1.0,0.995126826,0.98661163,0.998467532,0.958607661,-0.17130187671999628,-0.04705366484551871,-0.14368938876656345,-0.18927697729096082
2207,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.993056431,0.997002607,0.988539875,0.973528184,-0.07786197718146855,-0.10357507165214569,-0.10349957903699343,-0.10680517396297175
2208,cidi,,0.998,0.001,0.001,0.0,0.0,di,1.0,0.978444711,0.99484563,0.987245092,0.968460252,-0.05606645956188933,-0.11318139974132058,-0.09464230142282494,-0.10674903181811074
2209,cidi,,0.995,0.003,0.001,0.0,0.001,di,1.0,0.991840064,0.992236538,0.987340132,0.96935068,-0.16119656705793617,-0.06575247288972166,-0.14129332088009292,-0.14916133139187254
2210,cidi,,0.995,0.004,0.0,0.0,0.001,di,1.0,0.997742799,0.997348415,0.994132964,0.954193333,-0.12422539138200286,-0.1627466068134437,-0.06150435571214585,-0.19573299243505984
2211,cidi,,0.994,0.004,0.001,0.0,0.001,di,1.0,0.997994627,0.998533537,0.987742998,0.952518733,-0.14841982349180816,-0.1502048177257392,-0.07917451800518598,-0.1982295010133708
2212,cidi,,0.993,0.004,0.002,0.0,0.001,di,1.0,0.999759704,0.997868567,0.988301723,0.957509192,-0.14344351628779217,-0.14496179795293318,-0.0705750872060574,-0.198343271348755
2213,cidi,,0.993,0.004,0.001,0.0,0.002,di,1.0,0.999553826,0.997359004,0.985014247,0.946617364,-0.1262334026827718,-0.15817535567618055,-0.07709104114717062,-0.21021303937530877
2214,cido,,0.006,0.993,0.0,0.0,0.001,do,1.0,-0.839247176,-0.876128768,-0.782390046,0.989555806,-0.14212659453972673,-0.04525257298027536,-0.09992255012153624,0.09350379350063938
2215,cido,,0.006,0.991,0.0,0.001,0.002,do,0.999,-0.853033189,-0.893178285,-0.780433963,0.989517993,-0.13868259644907582,-0.047787988081505535,-0.08613179526797024,0.1213092315175722
2216,cidi,,0.968,0.008,0.002,0.0,0.022,di,0.971,0.685220243,0.736687738,0.8161228209999999,0.995154246,-0.20010680463775757,0.03906773962259983,-0.11078841328302344,-0.0886894284677558
2217,cidi,,0.979,0.013,0.001,0.0,0.007,di,0.96,0.662356591,0.7333196209999999,0.8236279470000001,0.990348346,-0.14149006011592527,-0.008121378569191266,-0.10117336566868737,-0.05528221712422457
2218,codi,,0.009,0.003,0.903,0.07,0.015,di,0.995,0.914387267,0.912150973,0.913566276,0.511938061,0.16560241408936074,0.17792789411060947,0.3098626428401514,0.3743829971075415
2219,cidi,,0.96,0.018,0.0,0.0,0.022,di,0.873,0.573459869,0.680391909,0.78984532,0.983311924,-0.2170237367775329,0.061054841947497406,-0.11583895147565362,-0.10815731876171539
2220,cidi,,0.992,0.008,0.0,0.0,0.0,di,1.0,0.998537035,0.998780909,0.997966174,0.976895495,-0.11344433174246199,-0.12975734566895245,-0.16768459488705717,-0.06434917167240875
2221,cidi,,0.99,0.01,0.0,0.0,0.0,di,1.0,0.99726491,0.99905359,0.99809478,0.976689239,-0.10589402639810994,-0.1311701243312408,-0.17552413678311715,-0.06880245378936772
2222,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.989795353,0.993709619,0.993478926,0.976698856,-0.12927973371579635,-0.10612878828293494,-0.17270223796263853,-0.09645575692932835
2223,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.993779546,0.99368612,0.99443188,0.979555132,-0.11551853554593135,-0.11377815022027263,-0.16798343034783625,-0.07449482568931971
2224,codi,,0.0,0.0,0.99,0.008,0.002,di,0.985,0.877602642,0.7344405340000001,0.8172362120000001,0.137528953,0.41135220235793324,0.36549479025456394,0.4207380692568445,0.4052242934371487
2225,cidi,,0.891,0.033,0.072,0.0,0.004,di,0.993,0.943418403,0.998868837,0.968848699,0.978878237,-0.016517784766313357,-0.07148893514836609,-0.00749541165651109,-0.018645732172538385
2226,wcd,,0.042,0.064,0.052,0.022,0.82,other,0.718,-0.571138102,0.136698672,0.178607741,0.946368498,-0.020694948827887086,-0.0863391386010511,0.12601592372613224,-0.02528030123205574
2227,wcd,,0.002,0.008,0.013,0.041,0.936,other,0.712,0.038629328,-0.7594659020000001,-0.353501729,0.659159653,0.2473942058556417,0.22897180898176864,0.2158265589068695,0.08494310899178968
2228,cidi,,0.994,0.006,0.0,0.0,0.0,di,1.0,0.994596785,0.997362475,0.994080564,0.992644383,-0.159098664143197,-0.08665888527050307,-0.16251373051670445,-0.07642809664359246
2229,cido,,0.008,0.992,0.0,0.0,0.0,do,0.997,-0.714402105,-0.699063558,-0.621888653,0.975850611,-0.0885256442910766,-0.13786497736788503,-0.17336024564048727,0.06968653936022082
2230,cido,,0.013,0.985,0.0,0.0,0.002,do,0.997,-0.6954333840000001,-0.67126975,-0.605427485,0.981539698,-0.0971577892774554,-0.1234367984492012,-0.19303454733240635,0.08494233849662147
2231,cido,,0.091,0.877,0.0,0.01,0.022,do,0.97,-0.6771249090000001,-0.600100214,-0.682705385,0.975719401,-0.057654500063330005,-0.13650205896012463,-0.21538207686979105,-0.028554818778208712
2232,cidi,,0.996,0.003,0.001,0.0,0.0,di,1.0,0.994913206,0.995095798,0.984566243,0.984254045,-0.14904809756291842,-0.05965320126703287,-0.14505122121789463,-0.1506901036949687
2233,cidi,,0.993,0.006,0.0,0.0,0.001,di,1.0,0.99543293,0.990966292,0.986709951,0.979376983,-0.17848442168594933,-0.03861867925316287,-0.1719066748994169,-0.16869565649184085
2234,cidi,,0.991,0.007,0.0,0.0,0.002,di,1.0,0.998839084,0.996339027,0.980634309,0.984052699,-0.1775710624844239,-0.03611890663330441,-0.1497297000357727,-0.16534176940154205
2235,codi,,0.0,0.0,0.981,0.007,0.012,di,0.987,0.7753690040000001,0.838118475,0.91015216,-0.155466161,0.5301590400010091,0.48458496877337065,0.5226343978609639,0.5530183495364986
2236,codi,,0.0,0.0,0.971,0.007,0.022,di,0.965,0.718529073,0.8481919859999999,0.914912485,-0.19475241,0.5530022039476077,0.49670658204068163,0.5490821181532751,0.522886536700787
2237,codi,,0.0,0.0,0.974,0.007,0.019,di,0.906,0.653343469,0.833113909,0.918734355,-0.203114899,0.5501886106485792,0.490496225453959,0.5396754182028867,0.5704707368992036
2238,codi,,0.0,0.0,0.98,0.006,0.014,di,0.985,0.876776192,0.8708925209999999,0.930048789,-0.149802292,0.5298278944056137,0.48522056834029154,0.5265472212012333,0.5307077956386392
2239,cidi,,0.964,0.036,0.0,0.0,0.0,di,1.0,0.981609906,0.99443681,0.967634954,0.977885155,-0.09732678864594717,-0.03651241962722511,-0.18368946937927103,-0.018035544208993882
2240,cidi,,0.991,0.009,0.0,0.0,0.0,di,1.0,0.974765865,0.989162758,0.990034847,0.997720697,-0.1481532520559548,-0.0934635459150653,-0.10199046516862488,-0.08200532216727623
2241,cidi,,0.96,0.022,0.007,0.001,0.01,di,1.0,0.980252259,0.995959078,0.962603368,0.944192185,-0.07202334124245201,0.1505415251090436,-0.1644140087068367,-0.04642133719370783
2242,cidi,,0.94,0.033,0.011,0.002,0.014,di,1.0,0.980121057,0.996392187,0.970804339,0.925846142,-0.05805673249472002,0.15948490735652546,-0.15540542028531334,-0.03487223979090801
2243,codi,,0.0,0.0,0.976,0.016,0.008,di,0.967,0.998942837,0.963826259,0.995288312,0.25280093,0.45903942142988047,0.4405670148418106,0.430359855298562,0.4276771840529006
2244,cidi,,0.643,0.126,0.219,0.003,0.009,di,0.999,0.907590859,0.918539031,0.917461176,0.885464087,-0.016129428766684526,-0.11199310567814744,-0.05595636042645365,0.16562067528515875
2245,codi,,0.0,0.0,0.976,0.016,0.008,di,0.966,0.996235783,0.954375632,0.996432219,0.27362058,0.46383086521934536,0.43214441193832037,0.4213922207018755,0.41851853019099944
2246,codo,,0.004,0.11,0.095,0.69,0.101,do,0.535,-0.57678458,-0.374670147,-0.121393894,0.584552365,0.2187320056425531,0.31659596534667506,0.25183604143564664,0.16526742027645328
2247,cidi,,0.957,0.018,0.023,0.0,0.002,di,1.0,0.997270836,0.996417549,0.994842923,0.932208221,-0.06175116561985285,-0.18302844078869585,-0.02262357938311634,-0.05048184453705573
2248,cidi,,0.975,0.024,0.001,0.0,0.0,di,0.999,0.8891892640000001,0.998487102,0.958719638,0.956785315,-0.05625265787859404,-0.0604025238555583,-0.15593605033417232,-0.001287575272321959
2249,codi,,0.0,0.0,0.959,0.008,0.033,di,0.984,0.8690069490000001,0.8140153370000001,0.901897703,-0.208891932,0.5435676244598495,0.5085585411696721,0.5668170287486842,0.5444967445425812
2250,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.984550689,0.993699281,0.989143428,0.970716365,-0.16258369239783446,-0.06108773694506731,-0.14414384233661,-0.1346357101530008
2251,cido,,0.011,0.987,0.0,0.0,0.002,do,1.0,-0.6822546759999999,-0.722244137,-0.594076933,0.975970195,-0.09130938978262415,-0.1275654617996883,-0.1868399726181559,0.06608474628641478
2252,cidi,,0.993,0.004,0.003,0.0,0.0,di,1.0,0.958226957,0.999876198,0.989751302,0.900876663,-0.1451052387690744,-0.1221564637080325,-0.11541860884035518,-0.22366700629932573
2253,wcd,,0.004,0.102,0.024,0.023,0.847,other,0.909,-0.102122689,-0.189755502,0.021990586,0.938181584,-0.05149834922782582,-0.04969415454716017,-0.020000093706589162,0.5773878881494175
2254,cidi,,0.688,0.105,0.2,0.001,0.006,di,0.947,0.836357935,0.7252006999999999,0.7553790420000001,0.939734695,-0.024144842407451603,-0.005417201133945157,-0.04627350777359065,0.1825718575609617
2255,cidi,,0.999,0.0,0.0,0.0,0.001,di,1.0,0.9423972,0.996485758,0.99984985,0.945122767,-0.1345696864056785,-0.1225094374960662,-0.1209600041809575,-0.20604751325195736
2256,cidi,,0.993,0.004,0.0,0.0,0.003,di,1.0,0.984296429,0.985390657,0.997990512,0.970622951,-0.16738500808056467,-0.04910058548121917,-0.14038451791131862,-0.19620607242829724
2257,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.999516274,0.996270484,0.997505997,0.987552992,-0.15372357568546327,-0.08828790626436207,-0.157851195592667,-0.16075660840815065
2258,cidi,,0.996,0.002,0.0,0.0,0.002,di,1.0,0.95946314,0.997862465,0.997677394,0.988894791,-0.17959661588598205,-0.05156507964637452,-0.15771051397502542,-0.20126882695830672
2259,cidi,,0.997,0.002,0.0,0.0,0.001,di,0.999,0.905230459,0.957638039,0.964270391,0.948848494,-0.05725878022440977,-0.08232814978289484,-0.1454904256366648,-0.181702577848347
2260,cidi,,0.98,0.006,0.0,0.0,0.014,di,0.966,0.844244254,0.650380316,0.967732418,0.990855264,-0.16761237647613408,0.01890419523358684,-0.13508874214973565,-0.18616571237648008
2261,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.997838844,0.996969227,0.974490053,0.972836095,-0.12332454171274493,-0.12207882153619767,-0.14832472528774632,-0.1759731080200626
2262,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.993648735,0.995991233,0.993644598,0.942907546,-0.08993806785340587,-0.1676369424005532,-0.11213593441633529,-0.1293165182090895
2263,cidi,,0.993,0.006,0.001,0.0,0.0,di,1.0,0.995045335,0.986883393,0.994876519,0.986560355,-0.15807298604771264,-0.11922651506614004,-0.09088488748494994,-0.1076485168810295
2264,wcd,,0.029,0.058,0.037,0.046,0.83,other,0.836,0.460033135,-0.8420453809999999,0.6926570459999999,0.876822043,0.07583789699717187,-0.0816084597251281,0.10918728102125105,0.025296715745203476
2265,cidi,,0.993,0.006,0.001,0.0,0.0,di,1.0,0.959773662,0.970274358,0.998825365,0.997148444,-0.11228451483461391,-0.10040383949313504,-0.10450960330932561,-0.023160770602672572
2266,cidi,,0.992,0.003,0.004,0.0,0.001,di,1.0,0.98481116,0.997233732,0.974003722,0.95629306,-0.11232735574571184,-0.09584912393894872,-0.09069745101126475,-0.13770745541800594
2267,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.998091376,0.997695229,0.99711709,0.990680943,-0.10795754888478727,-0.10724579193163783,-0.13768433468084398,-0.07602266231693539
2268,cidi,,0.643,0.015,0.318,0.019,0.005,di,0.998,0.929336648,0.944674075,0.923772133,0.8750279040000001,0.10895579316223991,-0.016918919524682566,0.1156750984348641,-0.15828767547676303
2269,cidi,,0.488,0.009,0.472,0.016,0.015,di,0.996,0.990980832,0.989414231,0.966678432,0.885935301,0.15368930963749108,0.055439819794984566,0.1076870246288594,-0.08966101768053136
2270,cidi,,0.977,0.001,0.019,0.0,0.003,di,1.0,0.997245405,0.993155814,0.986292519,0.956447115,-0.05765688348724442,-0.15033121105610048,0.0012068382739414355,-0.1787490062264689
2271,wcd,,0.001,0.002,0.023,0.045,0.929,other,0.787,0.074052357,-0.590231739,-0.062684138,0.5578064979999999,0.24069646073550693,0.32072689182461056,0.27586014824946814,0.15256278604842227
2272,cidi,,0.963,0.007,0.03,0.0,0.0,di,1.0,0.999220325,0.994731655,0.999737803,0.958294152,-0.024232419211226146,-0.11011815621331196,-0.13002267689423405,-0.04156041915393538
2273,cidi,,0.987,0.006,0.007,0.0,0.0,di,1.0,0.909274475,0.991222502,0.977429635,0.951487631,-0.034912842093289716,-0.06854334533700406,-0.1618864296297401,-0.04116169996681531
2274,codi,,0.054,0.0,0.868,0.067,0.011,di,0.985,0.963117532,0.964716157,0.963941559,0.659530345,0.0635638443250215,0.1484509971016796,0.2659047553806318,0.4459067545973154
2275,cidi,,0.856,0.002,0.14,0.0,0.002,di,1.0,0.986214217,0.999203403,0.995975274,0.931491722,0.009853311920788081,-0.08712845538798474,0.03812918798271266,-0.07000257440849693
2276,cidi,,0.974,0.01,0.015,0.0,0.001,di,1.0,0.991027354,0.983744735,0.998792023,0.990019133,-0.13269371469020613,-0.1233361353696177,-0.047795925630610775,-0.037078735719350796
2277,cidi,,0.973,0.008,0.018,0.0,0.001,di,1.0,0.989542324,0.983902545,0.998531258,0.990861133,-0.1246429819487525,-0.11833606271663126,-0.042199230253403136,-0.03430828661637612
2278,cidi,,0.968,0.01,0.02,0.0,0.002,di,1.0,0.988905658,0.976336332,0.996124698,0.996048076,-0.11348490143029205,-0.11618640139781478,-0.032203057154312285,-0.0399794127036433
2279,cidi,,0.975,0.013,0.012,0.0,0.0,di,1.0,0.982524077,0.983002136,0.997210149,0.993013939,-0.12760474585956763,-0.1144413323034616,-0.05910339002536417,-0.039936260241593295
2280,cidi,,0.971,0.014,0.014,0.0,0.001,di,1.0,0.984957065,0.972964835,0.991433753,0.992465488,-0.11220950189979717,-0.13327231515172358,-0.04712093198149851,-0.042621285266704965
2281,cidi,,0.988,0.01,0.001,0.0,0.001,di,1.0,0.969138581,0.989317589,0.993663902,0.982978182,-0.15153864311306658,-0.09140493033409856,-0.09171219941647869,-0.12514086448947295
2282,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.974071534,0.990974135,0.999309271,0.980305727,-0.13864261052374152,-0.1092929239456557,-0.12296706139662067,-0.16996419350357816
2283,cidi,,0.998,0.002,0.0,0.0,0.0,di,1.0,0.982633209,0.988198345,0.993357954,0.979570883,-0.15675049021183712,-0.09753538443000333,-0.13517197007981563,-0.17336205849576916
2284,cidi,,1.0,0.0,0.0,0.0,0.0,di,1.0,0.948520918,0.988508107,0.992872306,0.968099879,-0.15100239885088296,-0.12364970952787499,-0.13406444130743952,-0.1776038718363033
2285,cidi,,0.999,0.001,0.0,0.0,0.0,di,1.0,0.960762655,0.988737597,0.994754717,0.969142014,-0.16629781463687748,-0.10159403083984576,-0.13663332168992562,-0.17804568842536897
2286,cidi,,0.995,0.003,0.002,0.0,0.0,di,1.0,0.974734836,0.99349729,0.992422343,0.970793184,-0.12802683553787267,-0.1128266762793832,-0.07243041671054956,-0.11016555583696114
2287,cidi,,0.992,0.006,0.001,0.001,0.0,di,1.0,0.980930674,0.998971909,0.998826624,0.966652812,-0.1004081199820128,-0.1408132257220943,-0.05331001832419246,-0.11873636805750583
2288,cidi,,0.981,0.003,0.013,0.0,0.003,di,1.0,0.993893915,0.99951184,0.998844139,0.958437979,-0.07464921185805728,-0.13805348470004028,-0.036926276242346026,-0.08915089481906588
2289,cidi,,0.994,0.004,0.001,0.0,0.001,di,1.0,0.99736632,0.99643011,0.993277292,0.966745706,-0.09630646099282238,-0.14205051792353948,-0.04022281040536084,-0.10879194498511631
2290,cidi,,0.978,0.004,0.016,0.0,0.002,di,1.0,0.987472285,0.999092512,0.999059687,0.952060337,-0.07562556013304457,-0.1557811789574607,-0.029396442233165385,-0.07798081189646752
2291,cidi,,0.994,0.006,0.0,0.0,0.0,di,1.0,0.999275684,0.999202295,0.99719941,0.95171206,-0.08451882566982337,-0.16322166351576295,-0.07427893792731419,-0.12136932400030409
2292,cidi,,0.994,0.003,0.002,0.0,0.001,di,1.0,0.998334122,0.998082541,0.995875534,0.959864281,-0.08515045912571169,-0.1414338653375932,-0.04549263818414934,-0.0996808473547273
2293,cidi,,0.997,0.001,0.001,0.0,0.001,di,1.0,0.987836536,0.999317787,0.99977047,0.958893712,-0.0895249697635927,-0.15539673210265084,-0.043645297964181505,-0.1070448238166056
2294,cidi,,0.991,0.007,0.002,0.0,0.0,di,1.0,0.994745562,0.9982063,0.999239089,0.979365536,-0.11189105975230752,-0.12198422746760106,-0.0640702487817374,-0.10513852319440006
2295,cidi,,0.993,0.005,0.002,0.0,0.0,di,1.0,0.999653699,0.998966149,0.996257468,0.978774692,-0.12010115402827058,-0.12747870277116277,-0.0840728074843571,-0.12870192705323216
2296,cidi,,0.681,0.007,0.293,0.015,0.004,di,0.991,0.999938081,0.999165169,0.999953016,0.964728471,-0.04505443925847327,-0.05009934761800128,0.1521003731334871,-0.13427452914418656
2297,cidi,,0.988,0.005,0.005,0.001,0.001,di,1.0,0.999991214,0.999526794,0.999861926,0.957515417,-0.07939254600905653,-0.1475350714146843,-0.053539416170623175,-0.10787506693164355
2298,cidi,,0.996,0.003,0.0,0.0,0.001,di,1.0,0.994802426,0.995569833,0.996825735,0.966049133,-0.16014615283502642,-0.08146041824835351,-0.12082699933388419,-0.23761750085628136
2299,cidi,,0.995,0.004,0.001,0.0,0.0,di,1.0,0.992854207,0.99628337,0.997308652,0.908315913,-0.13056408586689375,-0.14648149835980404,-0.08614186878018748,-0.2046137971974819
2300,codi,,0.002,0.0,0.921,0.058,0.019,di,0.98,0.7502253959999999,0.853167885,0.884622658,0.264919291,0.34622795773039167,0.23050209796376767,0.3622288428610436,0.4612248599553527
2301,cidi,,0.952,0.004,0.044,0.0,0.0,di,1.0,0.987089415,0.99505744,0.993208694,0.968820972,-0.10220021264406126,-0.15435030890490184,0.035655832116743356,-0.1310518605553604
2302,cidi,,0.996,0.003,0.001,0.0,0.0,di,1.0,0.95116186,0.997385121,0.99567671,0.955091392,-0.09164485930203867,-0.10857966989921368,-0.14582382361121646,-0.0864220568415144
2303,cidi,,0.881,0.007,0.099,0.004,0.009,di,0.992,0.932983684,0.7584770190000001,0.893042793,0.8954061659999999,0.06395749852988256,-0.08171076740897103,0.04832273222117884,-0.16606226018363918
2304,cidi,,0.927,0.0,0.065,0.001,0.007,di,0.991,0.935778583,0.783237513,0.903378318,0.911138286,0.04792492054873884,-0.07399566028936509,0.039811322908275285,-0.16746074966074354
2305,cidi,,0.889,0.01,0.09,0.005,0.006,di,0.988,0.921108709,0.748559208,0.915781217,0.885996413,0.04424095265337432,-0.07778841284816478,0.032721943810772466,-0.17050981789664554
2306,cidi,,0.897,0.003,0.079,0.002,0.019,di,0.993,0.89760932,0.7309693740000001,0.8644321420000001,0.91382882,0.06212287006523096,-0.0549519538687914,0.050597535950975776,-0.1885417905399735
2307,cidi,,0.999,0.001,0.0,0.0,0.0,di,0.999,0.940394012,0.998427162,0.997894856,0.962787634,-0.08418318994900202,-0.09549260991515648,-0.15895983593857643,-0.0853030671127138
